op,flops,gflops,self_cuda_time_us,self_cpu_time_us,count
aten::addmm,282521804800,282.5218048,0,783.2090000000126,29
aten::mm,274002149376,274.002149376,0,493.51799999997,27
aten::bmm,518144000,0.518144,0,36.19000000000051,2
aten::mul,35007680,0.03500768,0,646.9430000000398,101
aten::add,3764702,0.003764702,0,211.14400000002752,31
Compute grid config,0,0.0,0,63.27999999999997,1
encode,0,0.0,0,79.55099999999948,1
Latents init ,0,0.0,0,205.8950000000001,1
aten::unsqueeze,0,0.0,0,255.88799999991966,107
aten::as_strided,0,0.0,0,2670.1720000002415,5154
aten::expand,0,0.0,0,171.43399999998343,68
aten::linspace,0,0.0,0,116.34700000003113,36
aten::empty,0,0.0,0,1561.0939999999086,713
Unrecognized,0,0.0,0,301.55500000000006,1
cudaLaunchKernel,0,0.0,0,3464.6369999999897,851
Latents init ,0,0.0,0,0,1
"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::linspace_cuda_out(c10::Scalar const&, c10::Scalar const&, long, at::Tensor&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(long)#1}>(int, at::native::linspace_cuda_out(c10::Scalar const&, c10::Scalar const&, long, at::Tensor&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(long)#1}, function_traits<at::native::linspace_cuda_out(c10::Scalar const&, c10::Scalar const&, long, at::Tensor&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(long)#1}>::result_type*)",0,0.0,0,0,18
aten::meshgrid,0,0.0,0,10.421000000000276,1
aten::view,0,0.0,0,476.06600000029425,817
aten::flatten,0,0.0,0,13.555000000000064,2
aten::clone,0,0.0,0,68.12899999993988,26
aten::empty_like,0,0.0,0,90.0219999999731,62
aten::copy_,0,0.0,0,4408.406999999934,1606
