op,flops,gflops,self_cuda_time_us,self_cpu_time_us,count
aten::addmm,888915660288,888.915660288,0,1474.6479999997755,59
aten::mm,705331077120,705.33107712,0,568.7040000000197,25
aten::bmm,8128512000,8.128512,0,39.484000000004016,2
aten::mul,348138223,0.348138223,0,1179.6000000000204,225
aten::add,60468480,0.06046848,0,761.2709999999643,140
Compute grid config,0,0.0,0,57.111999999999995,1
encode,0,0.0,0,87.40099999999074,1
Latents init ,0,0.0,0,192.4229999999999,1
aten::unsqueeze,0,0.0,0,541.5630000000413,273
aten::as_strided,0,0.0,0,619.568000000259,1143
aten::expand,0,0.0,0,214.00399999989304,82
aten::linspace,0,0.0,0,161.8730000000338,60
aten::empty,0,0.0,0,1084.4069999996518,378
Unrecognized,0,0.0,0,298.481,1
cudaLaunchKernel,0,0.0,0,5672.11599999982,1562
Latents init ,0,0.0,0,0,1
"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::linspace_cuda_out(c10::Scalar const&, c10::Scalar const&, long, at::Tensor&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(long)#1}>(int, at::native::linspace_cuda_out(c10::Scalar const&, c10::Scalar const&, long, at::Tensor&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(long)#1}, function_traits<at::native::linspace_cuda_out(c10::Scalar const&, c10::Scalar const&, long, at::Tensor&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(long)#1}>::result_type*)",0,0.0,0,0,30
aten::meshgrid,0,0.0,0,30.739000000038914,6
aten::view,0,0.0,0,483.6929999999402,570
aten::flatten,0,0.0,0,15.224999999999454,5
aten::clone,0,0.0,0,145.06399999995256,54
aten::empty_like,0,0.0,0,95.73600000003535,62
aten::copy_,0,0.0,0,568.3300000001432,125
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,0.0,0,0,48
aten::_unsafe_view,0,0.0,0,50.59899999992581,65
aten::stack,0,0.0,0,141.45899999999915,29
aten::cat,0,0.0,0,916.5850000000539,148
"void at::native::(anonymous namespace)::CatArrayBatchedCopy_alignedK_contig<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 2, 128, 1, 16>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",0,0.0,0,0,6
geo pruning,0,0.0,0,256.1870000000008,1
aten::select,0,0.0,0,269.1090000000429,118
aten::detach,0,0.0,0,2.5670000000002346,2
detach,0,0.0,0,4.229999999999791,2
aten::to,0,0.0,0,71.12600000003658,97
aten::_to_copy,0,0.0,0,191.88500000002045,62
aten::empty_strided,0,0.0,0,283.1709999999673,80
cudaStreamIsCapturing,0,0.0,0,20.59300000004737,24
cudaMemcpyAsync,0,0.0,0,665.8089999999179,115
geo pruning,0,0.0,0,0,1
Memcpy DtoH (Device -> Pageable),0,0.0,0,0,1
cudaStreamSynchronize,0,0.0,0,116810.99399999992,99
aten::resolve_conj,0,0.0,0,0.5069999999998345,1
aten::resolve_neg,0,0.0,0,0.30100000000015825,1
aten::arange,0,0.0,0,79.06999999995651,18
aten::resize_,0,0.0,0,142.89500000004273,68
