op,flops,gflops,self_cuda_time_us,self_cpu_time_us,count
aten::addmm,3283497107456,3283.497107456,0,23589.460000000323,266
aten::mm,3006149951488,3006.149951488,0,2365.4739999999947,117
aten::mul,120344032,0.120344032,0,3294.245000001436,512
aten::bmm,40960000,0.04096,0,2134.2249999999985,2
aten::add,8302234,0.008302234,0,1255.7269999994178,188
Compute grid config,0,0.0,0,54.892000000000024,1
encode,0,0.0,0,87.89800000000105,1
Latents init ,0,0.0,0,232.26199999999972,1
aten::unsqueeze,0,0.0,0,1752.9640000003478,804
aten::as_strided,0,0.0,0,2302.399000001395,4049
aten::expand,0,0.0,0,838.0960000007224,284
aten::linspace,0,0.0,0,1670.4860000001358,336
aten::empty,0,0.0,0,7734.522000001245,1483
Unrecognized,0,0.0,0,626.9210000000148,2
cudaLaunchKernel,0,0.0,0,18817.64799999942,5211
aten::meshgrid,0,0.0,0,10.74200000000019,1
aten::view,0,0.0,0,2422.1879999974517,2411
aten::flatten,0,0.0,0,14.676000000001295,2
aten::clone,0,0.0,0,619.5230000008096,225
aten::empty_like,0,0.0,0,370.10799999929714,256
aten::copy_,0,0.0,0,2900.906999998181,639
aten::_unsafe_view,0,0.0,0,214.20700000030774,283
aten::stack,0,0.0,0,468.1959999990404,111
aten::cat,0,0.0,0,3579.7570000010364,494
geo pruning,0,0.0,0,248.90300000000298,1
aten::select,0,0.0,0,1226.1849999997257,499
aten::detach,0,0.0,0,2.5110000000013315,2
detach,0,0.0,0,5.43999999999869,2
aten::to,0,0.0,0,436.55600000090635,532
aten::_to_copy,0,0.0,0,1206.5279999994682,360
aten::empty_strided,0,0.0,0,1668.2390000001687,447
cudaStreamIsCapturing,0,0.0,0,447.7709999998997,116
cudaMemcpyAsync,0,0.0,0,2841.1290000002946,421
cudaStreamSynchronize,0,0.0,0,449289.171,336
aten::resolve_conj,0,0.0,0,0.6880000000001019,1
aten::resolve_neg,0,0.0,0,0.3209999999999127,1
aten::arange,0,0.0,0,25.468000000000757,4
aten::resize_,0,0.0,0,326.1289999998553,126
aten::lt,0,0.0,0,447.77399999950376,57
aten::slice,0,0.0,0,1292.4029999995246,568
geo pruning,0,0.0,0,0,1
