op,flops,gflops,self_cuda_time_us,self_cpu_time_us,count
aten::addmm,3249263718400,3249.2637184,0,5401.110000000013,266
aten::mm,3004706324480,3004.70632448,0,1901.2600000006141,117
aten::mul,109818832,0.109818832,0,3295.9380000007714,512
aten::bmm,100352000,0.100352,0,33.9380000000001,2
aten::add,3479010,0.00347901,0,1280.9460000000136,188
Compute grid config,0,0.0,0,53.583999999999975,1
encode,0,0.0,0,84.53899999999885,1
Latents init ,0,0.0,0,206.73000000000002,1
aten::unsqueeze,0,0.0,0,1660.4979999992559,804
aten::as_strided,0,0.0,0,2152.3150000004866,4049
aten::expand,0,0.0,0,820.1750000005853,284
aten::linspace,0,0.0,0,823.6719999996128,336
aten::empty,0,0.0,0,4556.110999999679,1483
Unrecognized,0,0.0,0,627.8200000000181,2
cudaLaunchKernel,0,0.0,0,17362.07800000415,4745
aten::meshgrid,0,0.0,0,10.78599999999983,1
aten::view,0,0.0,0,2225.871000000735,2411
aten::flatten,0,0.0,0,13.577999999999975,2
aten::clone,0,0.0,0,580.611000000222,225
aten::empty_like,0,0.0,0,327.9369999997423,256
aten::copy_,0,0.0,0,2870.7160000000245,639
aten::_unsafe_view,0,0.0,0,225.0930000003143,283
aten::stack,0,0.0,0,472.5640000000692,111
aten::cat,0,0.0,0,3577.4929999994965,494
geo pruning,0,0.0,0,238.0490000000002,1
aten::select,0,0.0,0,1193.3539999993184,499
aten::detach,0,0.0,0,2.4220000000000255,2
detach,0,0.0,0,4.482999999999947,2
aten::to,0,0.0,0,414.7399999991071,532
aten::_to_copy,0,0.0,0,1164.6519999995564,360
aten::empty_strided,0,0.0,0,1663.853000000355,447
cudaStreamIsCapturing,0,0.0,0,86.49599999972725,116
cudaMemcpyAsync,0,0.0,0,2600.144999999613,421
cudaStreamSynchronize,0,0.0,0,445658.6790000004,336
aten::resolve_conj,0,0.0,0,0.6330000000000382,1
aten::resolve_neg,0,0.0,0,0.30100000000015825,1
aten::arange,0,0.0,0,23.89099999999985,4
aten::resize_,0,0.0,0,327.28900000036106,126
geo pruning,0,0.0,0,0,1
"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>::result_type*)",0,0.0,0,0,2
aten::lt,0,0.0,0,448.0399999997767,57
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1})",0,0.0,0,0,1
aten::slice,0,0.0,0,1246.176000000141,568
