op,flops,gflops,self_cuda_time_us,self_cpu_time_us,count
aten::addmm,3832443543552,3832.443543552,0,4947.089999999522,266
aten::mm,3674836303872,3674.836303872,0,1722.7050000003146,117
aten::bmm,2715648000,2.715648,0,38.90599999999904,2
aten::mul,365418160,0.36541816,0,3013.416999998518,512
aten::add,43099178,0.043099178,0,1179.3419999992288,188
Compute grid config,0,0.0,0,56.52600000000001,1
encode,0,0.0,0,81.07300000000032,1
Latents init ,0,0.0,0,209.73299999999972,1
aten::unsqueeze,0,0.0,0,1795.1939999999868,860
aten::as_strided,0,0.0,0,2270.039000000789,4161
aten::expand,0,0.0,0,929.3909999998059,340
aten::linspace,0,0.0,0,803.2479999998737,336
aten::empty,0,0.0,0,4484.545999999283,1539
Unrecognized,0,0.0,0,617.0719999999887,2
cudaLaunchKernel,0,0.0,0,17947.161000000015,5287
Latents init ,0,0.0,0,0,1
"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::linspace_cuda_out(c10::Scalar const&, c10::Scalar const&, long, at::Tensor&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(long)#1}>(int, at::native::linspace_cuda_out(c10::Scalar const&, c10::Scalar const&, long, at::Tensor&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(long)#1}, function_traits<at::native::linspace_cuda_out(c10::Scalar const&, c10::Scalar const&, long, at::Tensor&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(long)#1}>::result_type*)",0,0.0,0,0,168
aten::meshgrid,0,0.0,0,10.493000000000166,1
aten::view,0,0.0,0,2207.667000000014,2411
aten::flatten,0,0.0,0,15.030999999999949,2
aten::clone,0,0.0,0,613.336999999804,225
aten::empty_like,0,0.0,0,370.2360000009742,256
aten::copy_,0,0.0,0,2556.525999998298,639
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,0.0,0,0,251
aten::_unsafe_view,0,0.0,0,201.0089999993545,283
aten::stack,0,0.0,0,453.43999999965536,111
