op,flops,gflops,self_cuda_time_us,self_cpu_time_us,count
aten::addmm,3612011749376,3612.011749376,0,4905.652000000039,266
aten::mm,3554440904704,3554.440904704,0,1699.7419999999802,117
aten::bmm,1183744000,1.183744,0,36.37700000000041,2
aten::mul,276106960,0.27610696,0,2808.0250000005703,512
aten::add,21670474,0.021670474,0,1098.8880000006025,188
Compute grid config,0,0.0,0,56.359999999999985,1
encode,0,0.0,0,74.40099999999802,1
Latents init ,0,0.0,0,189.17599999999993,1
aten::unsqueeze,0,0.0,0,1624.242999998411,860
aten::as_strided,0,0.0,0,2048.259999998814,4161
aten::expand,0,0.0,0,846.2349999996289,340
aten::linspace,0,0.0,0,764.2739999995539,336
aten::empty,0,0.0,0,4244.163000000199,1539
Unrecognized,0,0.0,0,605.679,2
cudaLaunchKernel,0,0.0,0,17209.681000001037,5285
aten::meshgrid,0,0.0,0,9.979000000000042,1
aten::view,0,0.0,0,2063.4579999999232,2411
aten::flatten,0,0.0,0,12.551999999999907,2
aten::clone,0,0.0,0,588.2550000007896,225
aten::empty_like,0,0.0,0,332.698999999923,256
aten::copy_,0,0.0,0,2562.9200000000023,639
aten::_unsafe_view,0,0.0,0,185.15900000084685,283
aten::stack,0,0.0,0,408.1980000011622,111
aten::cat,0,0.0,0,3145.8510000000197,494
geo pruning,0,0.0,0,217.27700000000073,1
aten::select,0,0.0,0,1036.5979999999997,499
aten::detach,0,0.0,0,2.2769999999998163,2
detach,0,0.0,0,5.272000000000162,2
aten::to,0,0.0,0,412.36800000055223,532
aten::_to_copy,0,0.0,0,1101.276999999424,360
aten::empty_strided,0,0.0,0,1482.8760000006607,447
cudaStreamIsCapturing,0,0.0,0,91.72499999965657,116
cudaMemcpyAsync,0,0.0,0,2385.0010000000393,421
cudaStreamSynchronize,0,0.0,0,529470.1379999998,336
aten::resolve_conj,0,0.0,0,0.7049999999999272,1
aten::resolve_neg,0,0.0,0,0.2869999999998072,1
aten::arange,0,0.0,0,25.161000000000968,4
aten::resize_,0,0.0,0,411.4070000001211,182
aten::lt,0,0.0,0,400.93200000026354,57
aten::slice,0,0.0,0,1087.2740000008891,568
geo pruning,0,0.0,0,0,1
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",0,0.0,0,0,1
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,0.0,0,0,247
aten::clamp,0,0.0,0,436.8039999993007,59
"void at::native::vectorized_elementwise_kernel<2, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>)",0,0.0,0,0,59
aten::zeros_like,0,0.0,0,126.96300000091469,56
aten::zero_,0,0.0,0,122.7769999999166,56
aten::fill_,0,0.0,0,485.5539999999505,138
"void at::native::vectorized_elementwise_kernel<2, at::native::FillFunctor<long>, std::array<char*, 1ul> >(int, at::native::FillFunctor<long>, std::array<char*, 1ul>)",0,0.0,0,0,2
aten::where,0,0.0,0,479.3579999998142,57
"void at::native::vectorized_elementwise_kernel<2, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(bool, long, long)#1}, std::array<char*, 4ul> >(int, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(bool, long, long)#1}, std::array<char*, 4ul>)",0,0.0,0,0,1
"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",0,0.0,0,0,109
aten::bitwise_not,0,0.0,0,673.7130000001368,112
"void at::native::vectorized_elementwise_kernel<4, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul> >(int, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul>)",0,0.0,0,0,112
aten::masked_fill,0,0.0,0,13.913000000003649,2
Memcpy DtoD (Device -> Device),0,0.0,0,0,85
aten::masked_fill_,0,0.0,0,556.1069999998804,84
