op,flops,gflops,self_cuda_time_us,self_cpu_time_us,count
aten::addmm,3317895649280,3317.89564928,0,5127.004999999746,266
aten::mm,3040124600320,3040.12460032,0,1747.5079999998652,117
aten::bmm,541696000,0.541696,0,36.7480000000005,2
aten::mul,137225332,0.137225332,0,3136.4409999993786,512
aten::add,10330030,0.01033003,0,1209.2230000001232,188
Compute grid config,0,0.0,0,53.42999999999998,1
encode,0,0.0,0,83.35800000000017,1
Latents init ,0,0.0,0,199.79400000000032,1
aten::unsqueeze,0,0.0,0,1636.3649999998913,804
aten::as_strided,0,0.0,0,2213.6640000024063,4049
aten::expand,0,0.0,0,806.7769999985803,284
aten::linspace,0,0.0,0,810.0939999990711,336
aten::empty,0,0.0,0,4486.876000001348,1483
Unrecognized,0,0.0,0,613.6939999999823,2
cudaLaunchKernel,0,0.0,0,18338.690000001523,5211
aten::meshgrid,0,0.0,0,10.245000000000118,1
aten::view,0,0.0,0,2250.5410000012475,2411
aten::flatten,0,0.0,0,13.844000000000506,2
aten::clone,0,0.0,0,584.7860000002586,225
aten::empty_like,0,0.0,0,335.34800000045175,256
aten::copy_,0,0.0,0,2721.732999999448,639
aten::_unsafe_view,0,0.0,0,222.95599999974525,283
aten::stack,0,0.0,0,456.395000000186,111
aten::cat,0,0.0,0,3513.0810000007177,494
geo pruning,0,0.0,0,240.02499999999964,1
aten::select,0,0.0,0,1170.6139999995842,499
aten::detach,0,0.0,0,2.96100000000024,2
detach,0,0.0,0,5.481999999999971,2
aten::to,0,0.0,0,407.653000000445,532
aten::_to_copy,0,0.0,0,1173.7790000004027,360
aten::empty_strided,0,0.0,0,1614.6369999992855,447
cudaStreamIsCapturing,0,0.0,0,88.02900000030127,116
cudaMemcpyAsync,0,0.0,0,2594.001000001274,421
cudaStreamSynchronize,0,0.0,0,457609.64699999953,336
aten::resolve_conj,0,0.0,0,0.7899999999999636,1
aten::resolve_neg,0,0.0,0,0.32799999999997453,1
aten::arange,0,0.0,0,24.0349999999994,4
aten::resize_,0,0.0,0,326.60799999980054,126
aten::lt,0,0.0,0,415.5269999996649,57
geo pruning,0,0.0,0,0,1
