op,flops,gflops,self_cuda_time_us,self_cpu_time_us,count
aten::mm,422165630976,422.165630976,0,433.05399999998554,27
aten::addmm,237057763328,237.057763328,0,711.5659999999443,29
aten::bmm,286720000,0.28672,0,36.71799999999985,2
aten::mul,23141560,0.02314156,0,635.5740000000296,101
aten::add,2885090,0.00288509,0,186.4989999999966,31
Compute grid config,0,0.0,0,50.771000000000015,1
encode,0,0.0,0,77.42499999999927,1
Latents init ,0,0.0,0,192.06700000000035,1
aten::unsqueeze,0,0.0,0,225.70299999993983,101
aten::as_strided,0,0.0,0,1917.1499999999917,4188
aten::expand,0,0.0,0,143.21700000002625,62
aten::linspace,0,0.0,0,117.82799999999702,36
aten::empty,0,0.0,0,1263.2979999999525,601
Unrecognized,0,0.0,0,317.885,1
cudaLaunchKernel,0,0.0,0,3182.9669999999537,825
Latents init ,0,0.0,0,0,1
"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::linspace_cuda_out(c10::Scalar const&, c10::Scalar const&, long, at::Tensor&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(long)#1}>(int, at::native::linspace_cuda_out(c10::Scalar const&, c10::Scalar const&, long, at::Tensor&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(long)#1}, function_traits<at::native::linspace_cuda_out(c10::Scalar const&, c10::Scalar const&, long, at::Tensor&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(long)#1}>::result_type*)",0,0.0,0,0,18
aten::meshgrid,0,0.0,0,10.132000000000062,1
aten::view,0,0.0,0,405.02200000005905,711
aten::flatten,0,0.0,0,13.373000000000047,2
aten::clone,0,0.0,0,67.85200000001828,26
aten::empty_like,0,0.0,0,81.73900000002959,62
aten::copy_,0,0.0,0,3538.0700000000197,1288
