op,flops,gflops,self_cuda_time_us,self_cpu_time_us,count
aten::addmm,305276933120,305.27693312,0,5580.134999999962,59
aten::mm,239439364096,239.439364096,0,1943.5349999999962,25
aten::bmm,1422131200,1.4221312,0,114.1130000000012,2
aten::mul,79784214,0.079784214,0,5174.942000000012,225
aten::add,16055231,0.016055231,0,3173.7459999999846,140
Compute grid config,0,0.0,0,150.36700000000008,1
encode,0,0.0,0,274.58600000000297,1
Latents init ,0,0.0,0,586.5610000000011,1
aten::unsqueeze,0,0.0,0,2077.967999999932,273
aten::as_strided,0,0.0,0,2170.7799999999197,1146
aten::expand,0,0.0,0,894.279999999852,82
aten::linspace,0,0.0,0,620.6630000000071,60
aten::empty,0,0.0,0,4488.761999999834,382
Unrecognized,0,0.0,0,722.1679999999999,1
cudaLaunchKernel,0,0.0,0,20961.86400000022,1545
aten::meshgrid,0,0.0,0,123.25300000009429,6
aten::view,0,0.0,0,2049.935999999796,572
aten::flatten,0,0.0,0,49.67000000000053,5
aten::clone,0,0.0,0,556.2010000000073,54
aten::empty_like,0,0.0,0,336.80300000006036,63
aten::copy_,0,0.0,0,2218.1619999999516,125
aten::_unsafe_view,0,0.0,0,199.23599999996304,65
Latents init ,0,0.0,0,0,1
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,0.0,0,0,41
aten::stack,0,0.0,0,484.4550000001086,29
aten::cat,0,0.0,0,3903.6569999999374,148
"void at::native::(anonymous namespace)::CatArrayBatchedCopy_alignedK_contig<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 2, 128, 1, 16>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",0,0.0,0,0,6
geo pruning,0,0.0,0,792.759999999998,1
aten::select,0,0.0,0,1120.1540000001492,118
aten::detach,0,0.0,0,8.336999999999989,2
detach,0,0.0,0,13.141999999999825,2
aten::to,0,0.0,0,305.21999999983564,97
aten::_to_copy,0,0.0,0,722.5340000002216,62
aten::empty_strided,0,0.0,0,1163.1719999999054,81
cudaStreamIsCapturing,0,0.0,0,79.87600000003431,24
cudaMemcpyAsync,0,0.0,0,2408.8929999999546,115
geo pruning,0,0.0,0,0,1
Memcpy DtoH (Device -> Pageable),0,0.0,0,0,1
cudaStreamSynchronize,0,0.0,0,10050.672999999953,99
aten::resolve_conj,0,0.0,0,1.4350000000004002,1
aten::resolve_neg,0,0.0,0,0.7920000000003711,1
aten::arange,0,0.0,0,320.4820000000409,20
aten::resize_,0,0.0,0,604.8860000000222,70
"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>::result_type*)",0,0.0,0,0,9
aten::lt,0,0.0,0,551.2480000000451,16
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1})",0,0.0,0,0,1
aten::slice,0,0.0,0,1536.3550000001633,193
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",0,0.0,0,0,15
aten::clamp,0,0.0,0,484.49300000000585,14
"void at::native::vectorized_elementwise_kernel<2, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>)",0,0.0,0,0,14
aten::zeros_like,0,0.0,0,97.22400000001653,10
aten::zero_,0,0.0,0,107.46099999996841,11
aten::fill_,0,0.0,0,419.3620000000283,27
"void at::native::vectorized_elementwise_kernel<2, at::native::FillFunctor<long>, std::array<char*, 1ul> >(int, at::native::FillFunctor<long>, std::array<char*, 1ul>)",0,0.0,0,0,5
