op,flops,gflops,self_cuda_time_us,self_cpu_time_us,count
aten::addmm,3258958790656,3258.958790656,0,5151.106000000165,266
aten::mm,3012153049088,3012.153049088,0,1776.4480000000676,117
aten::bmm,204800000,0.2048,0,36.26099999999951,2
aten::mul,114164032,0.114164032,0,3007.066000000519,512
aten::add,4235034,0.004235034,0,1239.66400000036,188
Compute grid config,0,0.0,0,54.287000000000006,1
encode,0,0.0,0,79.1319999999996,1
Latents init ,0,0.0,0,210.077,1
aten::unsqueeze,0,0.0,0,1617.5849999987124,804
aten::as_strided,0,0.0,0,2101.874999999881,4049
aten::expand,0,0.0,0,781.9150000006714,284
aten::linspace,0,0.0,0,795.98400000047,336
aten::empty,0,0.0,0,4379.831000000371,1483
Unrecognized,0,0.0,0,609.7229999999712,2
cudaLaunchKernel,0,0.0,0,16681.593999999342,4743
aten::meshgrid,0,0.0,0,9.55099999999993,1
aten::view,0,0.0,0,2201.704999999604,2411
aten::flatten,0,0.0,0,13.147000000000162,2
aten::clone,0,0.0,0,562.931000000226,225
aten::empty_like,0,0.0,0,326.50400000012223,256
aten::copy_,0,0.0,0,2687.7449999999335,639
aten::_unsafe_view,0,0.0,0,201.99300000054313,283
aten::stack,0,0.0,0,448.3630000001908,111
aten::cat,0,0.0,0,3387.0990000002166,494
geo pruning,0,0.0,0,221.10700000000043,1
aten::select,0,0.0,0,1145.7290000000296,499
aten::detach,0,0.0,0,2.1770000000001346,2
detach,0,0.0,0,5.252999999999929,2
aten::to,0,0.0,0,400.83199999994144,532
aten::_to_copy,0,0.0,0,1132.379999999434,360
aten::empty_strided,0,0.0,0,1635.7120000007656,447
cudaStreamIsCapturing,0,0.0,0,89.26299999987828,116
cudaMemcpyAsync,0,0.0,0,2455.898000000142,421
cudaStreamSynchronize,0,0.0,0,450211.6499999988,336
aten::resolve_conj,0,0.0,0,0.5259999999998399,1
aten::resolve_neg,0,0.0,0,0.2899999999999636,1
aten::arange,0,0.0,0,22.559000000000424,4
aten::resize_,0,0.0,0,321.9170000001925,126
geo pruning,0,0.0,0,0,1
"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>::result_type*)",0,0.0,0,0,2
aten::lt,0,0.0,0,421.73600000021725,57
