op,flops,gflops,self_cuda_time_us,self_cpu_time_us,count
aten::addmm,3293141276672,3293.141276672,0,4894.958999999504,266
aten::mm,3026604261376,3026.604261376,0,1700.5549999995237,117
aten::bmm,369664000,0.369664,0,36.59799999999905,2
aten::mul,127195732,0.127195732,0,2938.276999999812,512
aten::add,7923598,0.007923598,0,1145.574999999696,188
Compute grid config,0,0.0,0,52.23800000000003,1
encode,0,0.0,0,74.43700000000172,1
Latents init ,0,0.0,0,203.97999999999956,1
aten::unsqueeze,0,0.0,0,1557.923000000897,804
aten::as_strided,0,0.0,0,1994.8149999970747,4049
aten::expand,0,0.0,0,769.5080000004416,284
aten::linspace,0,0.0,0,741.8389999993385,336
aten::empty,0,0.0,0,4170.385000001435,1483
Unrecognized,0,0.0,0,609.2549999999646,2
cudaLaunchKernel,0,0.0,0,16181.346999998676,4743
aten::meshgrid,0,0.0,0,9.607000000000198,1
aten::view,0,0.0,0,2060.7010000007494,2411
aten::flatten,0,0.0,0,13.460000000000719,2
aten::clone,0,0.0,0,548.3849999989484,225
aten::empty_like,0,0.0,0,325.1520000009225,256
aten::copy_,0,0.0,0,2519.6640000002785,639
aten::_unsafe_view,0,0.0,0,193.27800000076468,283
aten::stack,0,0.0,0,420.3600000002464,111
aten::cat,0,0.0,0,3264.8580000002685,494
geo pruning,0,0.0,0,220.71000000000026,1
aten::select,0,0.0,0,1078.9030000010405,499
aten::detach,0,0.0,0,2.23299999999972,2
detach,0,0.0,0,4.882000000000289,2
aten::to,0,0.0,0,384.87199999942277,532
aten::_to_copy,0,0.0,0,1089.4510000001708,360
aten::empty_strided,0,0.0,0,1537.0429999999374,447
cudaStreamIsCapturing,0,0.0,0,79.724999999891,116
cudaMemcpyAsync,0,0.0,0,2496.128000000057,421
cudaStreamSynchronize,0,0.0,0,458380.3170000003,336
aten::resolve_conj,0,0.0,0,0.5839999999998327,1
aten::resolve_neg,0,0.0,0,0.3089999999999691,1
aten::arange,0,0.0,0,21.048999999999978,4
aten::resize_,0,0.0,0,314.52099999963366,126
aten::lt,0,0.0,0,407.12800000029915,57
geo pruning,0,0.0,0,0,1
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1})",0,0.0,0,0,1
aten::slice,0,0.0,0,1118.0840000011424,568
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",0,0.0,0,0,1
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,0.0,0,0,247
aten::clamp,0,0.0,0,462.08199999982503,59
"void at::native::vectorized_elementwise_kernel<2, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>)",0,0.0,0,0,59
aten::zeros_like,0,0.0,0,124.82500000028972,56
aten::zero_,0,0.0,0,114.64299999987975,56
aten::fill_,0,0.0,0,494.0819999993653,138
"void at::native::vectorized_elementwise_kernel<2, at::native::FillFunctor<long>, std::array<char*, 1ul> >(int, at::native::FillFunctor<long>, std::array<char*, 1ul>)",0,0.0,0,0,2
aten::where,0,0.0,0,14.221000000000004,1
"void at::native::vectorized_elementwise_kernel<2, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(bool, long, long)#1}, std::array<char*, 4ul> >(int, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(bool, long, long)#1}, std::array<char*, 4ul>)",0,0.0,0,0,1
"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",0,0.0,0,0,109
aten::bitwise_not,0,0.0,0,701.3950000002133,112
"void at::native::vectorized_elementwise_kernel<4, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul> >(int, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul>)",0,0.0,0,0,112
aten::masked_fill,0,0.0,0,13.542000000000144,2
