op,flops,gflops,self_cuda_time_us,self_cpu_time_us,count
aten::addmm,3280027353088,3280.027353088,0,4989.853000001138,266
aten::mm,3019441700864,3019.441700864,0,1813.654000000256,117
aten::bmm,278528000,0.278528,0,35.28300000000036,2
aten::mul,121882432,0.121882432,0,3079.3570000007544,512
aten::add,6648762,0.006648762,0,1182.4400000001415,188
Compute grid config,0,0.0,0,57.817999999999984,1
encode,0,0.0,0,76.35599999999977,1
Latents init ,0,0.0,0,201.58300000000008,1
aten::unsqueeze,0,0.0,0,1567.2080000014273,804
aten::as_strided,0,0.0,0,2057.1049999995803,4049
aten::expand,0,0.0,0,775.9840000000984,284
aten::linspace,0,0.0,0,769.780999999744,336
aten::empty,0,0.0,0,4297.025999998672,1483
Unrecognized,0,0.0,0,609.1110000000144,2
cudaLaunchKernel,0,0.0,0,16861.87300000261,4743
aten::meshgrid,0,0.0,0,9.413999999999987,1
aten::view,0,0.0,0,2141.0650000013534,2411
aten::flatten,0,0.0,0,13.105000000000246,2
aten::clone,0,0.0,0,565.5419999999995,225
aten::empty_like,0,0.0,0,321.8179999998197,256
aten::copy_,0,0.0,0,2614.3299999991395,639
aten::_unsafe_view,0,0.0,0,200.20499999977415,283
aten::stack,0,0.0,0,430.46299999991425,111
aten::cat,0,0.0,0,3381.3340000003136,494
geo pruning,0,0.0,0,224.62100000000032,1
aten::select,0,0.0,0,1137.750000000358,499
aten::detach,0,0.0,0,2.507999999999811,2
detach,0,0.0,0,5.032000000000153,2
aten::to,0,0.0,0,397.72199999934287,532
aten::_to_copy,0,0.0,0,1098.2490000005166,360
aten::empty_strided,0,0.0,0,1557.3199999996345,447
cudaStreamIsCapturing,0,0.0,0,83.09000000012338,116
cudaMemcpyAsync,0,0.0,0,2431.2640000005504,421
cudaStreamSynchronize,0,0.0,0,454423.6119999996,336
aten::resolve_conj,0,0.0,0,0.7000000000000455,1
aten::resolve_neg,0,0.0,0,0.5399999999999636,1
aten::arange,0,0.0,0,23.516000000000304,4
aten::resize_,0,0.0,0,323.9509999999507,126
aten::lt,0,0.0,0,420.77300000011564,57
geo pruning,0,0.0,0,0,1
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1})",0,0.0,0,0,1
aten::slice,0,0.0,0,1175.0890000010609,568
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",0,0.0,0,0,1
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,0.0,0,0,247
aten::clamp,0,0.0,0,468.1109999992859,59
"void at::native::vectorized_elementwise_kernel<2, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>)",0,0.0,0,0,59
aten::zeros_like,0,0.0,0,125.4260000003726,56
aten::zero_,0,0.0,0,120.75899999963849,56
aten::fill_,0,0.0,0,514.339999999444,138
"void at::native::vectorized_elementwise_kernel<2, at::native::FillFunctor<long>, std::array<char*, 1ul> >(int, at::native::FillFunctor<long>, std::array<char*, 1ul>)",0,0.0,0,0,2
aten::where,0,0.0,0,14.277000000000044,1
"void at::native::vectorized_elementwise_kernel<2, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(bool, long, long)#1}, std::array<char*, 4ul> >(int, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(bool, long, long)#1}, std::array<char*, 4ul>)",0,0.0,0,0,1
"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",0,0.0,0,0,109
aten::bitwise_not,0,0.0,0,718.9379999995629,112
"void at::native::vectorized_elementwise_kernel<4, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul> >(int, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul>)",0,0.0,0,0,112
aten::masked_fill,0,0.0,0,13.935999999999922,2
Memcpy DtoD (Device -> Device),0,0.0,0,0,85
aten::masked_fill_,0,0.0,0,595.9570000000458,84
