op,flops,gflops,self_cuda_time_us,self_cpu_time_us,count
aten::addmm,557279107584,557.279107584,0,1297.128000000137,59
aten::mm,488410472448,488.410472448,0,464.587000000065,25
aten::bmm,5271552000,5.271552,0,36.20799999999144,2
aten::mul,208710273,0.208710273,0,1139.4859999999262,225
aten::add,31568760,0.03156876,0,722.8519999999062,140
Compute grid config,0,0.0,0,50.922,1
encode,0,0.0,0,78.60299999999552,1
Latents init ,0,0.0,0,182.40000000000055,1
aten::unsqueeze,0,0.0,0,480.51900000012694,273
aten::as_strided,0,0.0,0,542.6499999998823,1146
aten::expand,0,0.0,0,220.6110000000005,82
aten::linspace,0,0.0,0,154.9980000000304,60
aten::empty,0,0.0,0,1043.8769999998353,382
Unrecognized,0,0.0,0,302.51,1
cudaLaunchKernel,0,0.0,0,5362.638999999959,1551
Latents init ,0,0.0,0,0,1
"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::linspace_cuda_out(c10::Scalar const&, c10::Scalar const&, long, at::Tensor&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(long)#1}>(int, at::native::linspace_cuda_out(c10::Scalar const&, c10::Scalar const&, long, at::Tensor&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(long)#1}, function_traits<at::native::linspace_cuda_out(c10::Scalar const&, c10::Scalar const&, long, at::Tensor&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(long)#1}>::result_type*)",0,0.0,0,0,30
aten::meshgrid,0,0.0,0,31.774000000011256,6
aten::view,0,0.0,0,460.68199999977287,572
aten::flatten,0,0.0,0,15.381999999999834,5
aten::clone,0,0.0,0,141.29499999996574,54
aten::empty_like,0,0.0,0,85.22700000017085,63
aten::copy_,0,0.0,0,533.6210000000599,125
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,0.0,0,0,48
aten::_unsafe_view,0,0.0,0,46.44000000000369,65
aten::stack,0,0.0,0,110.21299999992652,29
aten::cat,0,0.0,0,901.4740000000875,148
