op,flops,gflops,self_cuda_time_us,self_cpu_time_us,count
aten::addmm,356014194688,356.014194688,0,743.2419999999283,29
aten::mm,334070022144,334.070022144,0,484.7669999999416,27
aten::bmm,711065600,0.7110656,0,38.91399999999976,2
aten::mul,48953024,0.048953024,0,672.5850000000114,101
aten::add,6646094,0.006646094,0,215.71100000010256,31
Compute grid config,0,0.0,0,57.76400000000001,1
encode,0,0.0,0,81.79199999999946,1
Latents init ,0,0.0,0,209.5490000000001,1
aten::unsqueeze,0,0.0,0,253.9360000001917,107
aten::as_strided,0,0.0,0,4438.57799999988,9528
aten::expand,0,0.0,0,169.12599999983883,68
aten::linspace,0,0.0,0,118.30999999994754,36
aten::empty,0,0.0,0,2306.612999999926,1199
Unrecognized,0,0.0,0,342.112,1
cudaLaunchKernel,0,0.0,0,3443.2740000001077,851
aten::meshgrid,0,0.0,0,9.214999999999918,1
aten::view,0,0.0,0,637.5290000000023,1303
aten::flatten,0,0.0,0,13.23299999999972,2
aten::clone,0,0.0,0,69.61799999993423,26
aten::empty_like,0,0.0,0,86.0660000000953,62
aten::copy_,0,0.0,0,8923.934999998739,3064
aten::_unsafe_view,0,0.0,0,24.000999999994747,29
aten::stack,0,0.0,0,53.45099999994841,12
aten::cat,0,0.0,0,611.4760000000081,91
geo pruning,0,0.0,0,247.6579999999999,1
aten::select,0,0.0,0,11112.238000000782,6016
aten::detach,0,0.0,0,3.004000000000133,2
detach,0,0.0,0,5.144999999999982,2
aten::to,0,0.0,0,838.9910000002094,1084
aten::_to_copy,0,0.0,0,2075.841999999896,1033
aten::empty_strided,0,0.0,0,3133.604000000133,1049
cudaStreamIsCapturing,0,0.0,0,596.7810000003328,1998
cudaMemcpyAsync,0,0.0,0,17190.639000000374,5033
cudaStreamSynchronize,0,0.0,0,70291.0839999999,4012
aten::resolve_conj,0,0.0,0,0.6900000000000546,1
aten::resolve_neg,0,0.0,0,0.32600000000002183,1
aten::arange,0,0.0,0,23.70900000000006,4
aten::resize_,0,0.0,0,233.08800000032966,2014
aten::lt,0,0.0,0,64.495999999996,7
aten::slice,0,0.0,0,3889.1199999995283,2090
aten::clamp,0,0.0,0,81.6870000000315,9
geo pruning,0,0.0,0,0,1
"void at::native::vectorized_elementwise_kernel<2, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>)",0,0.0,0,0,9
aten::zeros_like,0,0.0,0,17.291000000014265,7
aten::zero_,0,0.0,0,23.345999999986816,11
aten::fill_,0,0.0,0,147.07399999995278,50
"void at::native::vectorized_elementwise_kernel<2, at::native::FillFunctor<long>, std::array<char*, 1ul> >(int, at::native::FillFunctor<long>, std::array<char*, 1ul>)",0,0.0,0,0,10
aten::where,0,0.0,0,96.40999999988458,10
"void at::native::vectorized_elementwise_kernel<2, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(bool, long, long)#1}, std::array<char*, 4ul> >(int, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(bool, long, long)#1}, std::array<char*, 4ul>)",0,0.0,0,0,4
"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",0,0.0,0,0,38
aten::bitwise_not,0,0.0,0,98.08299999994551,13
"void at::native::vectorized_elementwise_kernel<4, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul> >(int, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul>)",0,0.0,0,0,13
aten::masked_fill,0,0.0,0,14.3120000000024,2
Memcpy DtoD (Device -> Device),0,0.0,0,0,1021
aten::masked_fill_,0,0.0,0,71.7570000000128,9
"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1}, std::array<char*, 3ul> >(int, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1}, std::array<char*, 3ul>)",0,0.0,0,0,5
aten::reshape,0,0.0,0,1096.7159999998794,1110
aten::gather,0,0.0,0,110.53099999990218,10
"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",0,0.0,0,0,7
aten::__or__,0,0.0,0,8.490000000037071,5
aten::bitwise_or,0,0.0,0,42.80499999998983,5
Cross Attention - Encoder,0,0.0,0,103.33899999999721,1
aten::randperm,0,0.0,0,5329.651999999997,1986
aten::scalar_tensor,0,0.0,0,609.0629999999283,993
aten::random_,0,0.0,0,12.556999999999789,1
cudaStreamGetCaptureInfo_v2,0,0.0,0,2.412000000000262,4
cudaPeekAtLastError,0,0.0,0,2.8969999998994354,56
aten::index,0,0.0,0,4777.739000000414,1030
Encoder Process data,0,0.0,0,605.8920000000021,1
"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<false, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<false, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1})",0,0.0,0,0,3
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",0,0.0,0,0,3
