op,flops,gflops,self_cuda_time_us,self_cpu_time_us,count
aten::addmm,610895539200,610.8955392,0,869.5639999999848,41
aten::mm,567112974336,567.112974336,0,494.88599999987673,31
aten::bmm,1843200000,1.8432,0,35.08300000000236,2
aten::mul,105128838,0.105128838,0,1073.5730000000171,201
aten::add,15012280,0.01501228,0,347.56900000002315,63
Compute grid config,0,0.0,0,53.56399999999999,1
encode,0,0.0,0,80.83000000000538,1
Latents init ,0,0.0,0,194.95000000000005,1
aten::unsqueeze,0,0.0,0,303.03900000000317,139
aten::as_strided,0,0.0,0,5275.759999999344,12379
aten::expand,0,0.0,0,155.14900000020447,68
aten::linspace,0,0.0,0,106.36799999983123,36
aten::empty,0,0.0,0,11535.544999999092,5627
Unrecognized,0,0.0,0,943.3360000000025,3
cudaLaunchKernel,0,0.0,0,11522.230000000127,3781
aten::meshgrid,0,0.0,0,10.13799999999992,1
aten::view,0,0.0,0,586.3319999996388,1253
aten::flatten,0,0.0,0,13.471000000000004,2
aten::clone,0,0.0,0,64.90799999999467,26
aten::empty_like,0,0.0,0,79.71499999995626,59
aten::copy_,0,0.0,0,9162.78399999944,3688
aten::_unsafe_view,0,0.0,0,29.147000000008575,33
aten::stack,0,0.0,0,52.688000000025795,12
aten::cat,0,0.0,0,727.0619999999169,124
geo pruning,0,0.0,0,216.94399999999905,1
aten::select,0,0.0,0,16042.13700000167,8983
aten::detach,0,0.0,0,2.1940000000001874,2
detach,0,0.0,0,4.467999999999847,2
aten::to,0,0.0,0,712.5029999998283,992
aten::_to_copy,0,0.0,0,1741.4060000004965,941
aten::empty_strided,0,0.0,0,2645.764999999519,954
cudaStreamIsCapturing,0,0.0,0,514.166999999939,1899
cudaMemcpyAsync,0,0.0,0,31512.37199999977,7274
cudaStreamSynchronize,0,0.0,0,124528.88600000105,5525
aten::resolve_conj,0,0.0,0,0.5090000000000146,1
aten::resolve_neg,0,0.0,0,0.290000000000191,1
aten::arange,0,0.0,0,23.554000000000087,4
aten::resize_,0,0.0,0,384.6470000009572,2735
aten::lt,0,0.0,0,59.74099999998725,7
aten::slice,0,0.0,0,3510.8229999996456,1991
aten::clamp,0,0.0,0,73.8209999999483,9
aten::zeros_like,0,0.0,0,19.519999999920856,6
aten::zero_,0,0.0,0,23.11300000006213,12
aten::fill_,0,0.0,0,131.63900000000285,49
aten::where,0,0.0,0,66.50399999994397,7
aten::bitwise_not,0,0.0,0,80.2380000000137,12
aten::masked_fill,0,0.0,0,12.572999999997364,2
aten::masked_fill_,0,0.0,0,71.4139999999777,9
aten::reshape,0,0.0,0,966.4940000006461,1026
aten::gather,0,0.0,0,104.8590000001027,10
aten::__or__,0,0.0,0,9.215999999975338,5
aten::bitwise_or,0,0.0,0,40.64000000006763,5
Cross Attention - Encoder,0,0.0,0,91.0570000000007,1
aten::randperm,0,0.0,0,4406.4499999990585,1802
aten::scalar_tensor,0,0.0,0,543.4220000000196,901
aten::random_,0,0.0,0,13.250999999999294,1
cudaStreamGetCaptureInfo_v2,0,0.0,0,2.1929999999997563,4
cudaPeekAtLastError,0,0.0,0,225.357999999384,5456
aten::index,0,0.0,0,4195.8509999997905,938
Encoder Process data,0,0.0,0,535.438000000001,1
aten::sub,0,0.0,0,204.14699999999038,36
geo pruning,0,0.0,0,0,1
"void at::native::vectorized_elementwise_kernel<2, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>)",0,0.0,0,0,7
"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<false, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<false, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1})",0,0.0,0,0,3
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",0,0.0,0,0,3
"void at::native::vectorized_elementwise_kernel<4, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul> >(int, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul>)",0,0.0,0,0,11
"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseOrFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseOrFunctor<bool> >, std::array<char*, 3ul>)",0,0.0,0,0,1
Cross Attention - Encoder,0,0.0,0,0,1
