op,flops,gflops,self_cuda_time_us,self_cpu_time_us,count
aten::addmm,3282532259840,3282.53225984,0,4952.3519999997525,266
aten::mm,3020809830400,3020.8098304,0,1701.6600000008084,117
aten::bmm,295936000,0.295936,0,35.61200000000008,2
aten::mul,122897332,0.122897332,0,2981.511999999857,512
aten::add,6892270,0.00689227,0,1142.557000000069,188
Compute grid config,0,0.0,0,55.750999999999976,1
encode,0,0.0,0,80.21299999999974,1
Latents init ,0,0.0,0,194.2399999999999,1
aten::unsqueeze,0,0.0,0,1537.3390000007253,804
aten::as_strided,0,0.0,0,2020.4359999991161,4049
aten::expand,0,0.0,0,755.9910000001275,284
aten::linspace,0,0.0,0,704.3040000000474,336
aten::empty,0,0.0,0,4247.266999998354,1483
Unrecognized,0,0.0,0,606.7029999999907,2
cudaLaunchKernel,0,0.0,0,16084.694000000436,4743
aten::meshgrid,0,0.0,0,9.851999999999862,1
aten::view,0,0.0,0,2084.3710000014094,2411
aten::flatten,0,0.0,0,13.526000000000067,2
aten::clone,0,0.0,0,554.1430000003277,225
aten::empty_like,0,0.0,0,317.4780000004646,256
aten::copy_,0,0.0,0,2568.2470000009525,639
aten::_unsafe_view,0,0.0,0,193.5389999999186,283
aten::stack,0,0.0,0,426.4639999995343,111
aten::cat,0,0.0,0,3286.0989999993835,494
geo pruning,0,0.0,0,221.57899999999995,1
aten::select,0,0.0,0,1121.2569999997424,499
aten::detach,0,0.0,0,2.4320000000002437,2
detach,0,0.0,0,5.212999999999965,2
aten::to,0,0.0,0,401.9310000002988,532
aten::_to_copy,0,0.0,0,1100.8359999992556,360
aten::empty_strided,0,0.0,0,1538.155999999906,447
cudaStreamIsCapturing,0,0.0,0,85.03900000012482,116
cudaMemcpyAsync,0,0.0,0,2404.448000000123,421
cudaStreamSynchronize,0,0.0,0,456066.7120000005,336
aten::resolve_conj,0,0.0,0,0.543999999999869,1
aten::resolve_neg,0,0.0,0,0.29099999999994,1
aten::arange,0,0.0,0,22.624000000000024,4
aten::resize_,0,0.0,0,308.130999999893,126
aten::lt,0,0.0,0,404.9750000000454,57
geo pruning,0,0.0,0,0,1
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1})",0,0.0,0,0,1
aten::slice,0,0.0,0,1143.015999999833,568
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",0,0.0,0,0,1
