op,flops,gflops,self_cuda_time_us,self_cpu_time_us,count
aten::mm,408834951168,408.834951168,0,492.7320000000436,27
aten::addmm,249887478784,249.887478784,0,757.4780000000001,29
aten::bmm,582041600,0.5820416,0,35.76800000000003,2
aten::mul,35213460,0.03521346,0,674.5070000000396,101
aten::add,5340920,0.00534092,0,216.3859999999795,31
Compute grid config,0,0.0,0,58.162000000000035,1
encode,0,0.0,0,78.29800000000068,1
Latents init ,0,0.0,0,203.2850000000003,1
aten::unsqueeze,0,0.0,0,245.52200000003273,101
aten::as_strided,0,0.0,0,3869.3300000010177,7896
aten::expand,0,0.0,0,151.19599999998775,62
aten::linspace,0,0.0,0,118.9259999999897,36
aten::empty,0,0.0,0,2169.9849999998087,1013
Unrecognized,0,0.0,0,322.67699999999996,1
cudaLaunchKernel,0,0.0,0,3364.5799999999804,843
aten::meshgrid,0,0.0,0,9.545000000000073,1
aten::view,0,0.0,0,597.9450000000966,1123
aten::flatten,0,0.0,0,13.412000000000262,2
aten::clone,0,0.0,0,73.33099999999808,26
aten::empty_like,0,0.0,0,88.98299999994265,62
aten::copy_,0,0.0,0,7410.791999999079,2524
aten::_unsafe_view,0,0.0,0,23.408999999964635,29
aten::stack,0,0.0,0,53.629999999991014,12
aten::cat,0,0.0,0,613.8519999999717,91
geo pruning,0,0.0,0,234.08700000000022,1
aten::select,0,0.0,0,9310.74999999931,4936
aten::detach,0,0.0,0,2.259999999999991,2
detach,0,0.0,0,5.7309999999999945,2
aten::to,0,0.0,0,710.5979999999995,904
aten::_to_copy,0,0.0,0,1870.8030000003696,853
aten::empty_strided,0,0.0,0,2658.8099999998726,869
cudaStreamIsCapturing,0,0.0,0,495.4220000001742,1638
cudaMemcpyAsync,0,0.0,0,13401.710000000425,4133
cudaStreamSynchronize,0,0.0,0,53358.48100000025,3292
aten::resolve_conj,0,0.0,0,0.6710000000000491,1
aten::resolve_neg,0,0.0,0,0.31500000000005457,1
aten::arange,0,0.0,0,24.275000000000546,4
aten::resize_,0,0.0,0,189.32400000032817,1648
aten::lt,0,0.0,0,66.83600000001206,7
aten::slice,0,0.0,0,3224.342999999815,1730
geo pruning,0,0.0,0,0,1
