op,flops,gflops,self_cuda_time_us,self_cpu_time_us,count
aten::mm,512208074752,512.208074752,0,491.2720000000072,27
aten::addmm,272732400640,272.73240064,0,809.0779999999941,29
aten::bmm,100352000,0.100352,0,38.18700000000081,2
aten::mul,18166012,0.018166012,0,725.7610000000036,101
aten::add,1670788,0.001670788,0,217.16200000000435,31
Compute grid config,0,0.0,0,51.727000000000004,1
encode,0,0.0,0,82.47299999999996,1
Latents init ,0,0.0,0,204.03499999999985,1
aten::unsqueeze,0,0.0,0,253.46900000005115,101
aten::as_strided,0,0.0,0,1219.8159999997888,2352
aten::expand,0,0.0,0,168.8330000000027,62
aten::linspace,0,0.0,0,130.16999999997483,36
aten::empty,0,0.0,0,1073.1580000000608,397
Unrecognized,0,0.0,0,321.343,1
cudaLaunchKernel,0,0.0,0,3376.0989999999765,807
Latents init ,0,0.0,0,0,1
"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::linspace_cuda_out(c10::Scalar const&, c10::Scalar const&, long, at::Tensor&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(long)#1}>(int, at::native::linspace_cuda_out(c10::Scalar const&, c10::Scalar const&, long, at::Tensor&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(long)#1}, function_traits<at::native::linspace_cuda_out(c10::Scalar const&, c10::Scalar const&, long, at::Tensor&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(long)#1}>::result_type*)",0,0.0,0,0,18
aten::meshgrid,0,0.0,0,10.61200000000008,1
aten::view,0,0.0,0,396.61100000002557,507
aten::flatten,0,0.0,0,14.068000000000211,2
aten::clone,0,0.0,0,72.72899999999981,26
aten::empty_like,0,0.0,0,93.15800000001423,62
aten::copy_,0,0.0,0,2227.001000000021,676
