op,flops,gflops,self_cuda_time_us,self_cpu_time_us,count
aten::mm,483388772352,483.388772352,0,453.8030000000017,27
aten::addmm,258459514880,258.45951488,0,789.5070000000278,29
aten::bmm,140492800,0.1404928,0,36.753999999999905,2
aten::mul,18435232,0.018435232,0,631.0169999999885,101
aten::add,1682618,0.001682618,0,191.34799999999223,31
Compute grid config,0,0.0,0,51.117999999999995,1
encode,0,0.0,0,78.40600000000086,1
Latents init ,0,0.0,0,195.85200000000032,1
aten::unsqueeze,0,0.0,0,233.68000000001382,101
aten::as_strided,0,0.0,0,1154.2609999998708,2352
aten::expand,0,0.0,0,145.4719999999839,62
aten::linspace,0,0.0,0,114.38500000001909,36
aten::empty,0,0.0,0,994.4679999999395,397
Unrecognized,0,0.0,0,301.816,1
cudaLaunchKernel,0,0.0,0,3227.7629999998776,807
Latents init ,0,0.0,0,0,1
"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::linspace_cuda_out(c10::Scalar const&, c10::Scalar const&, long, at::Tensor&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(long)#1}>(int, at::native::linspace_cuda_out(c10::Scalar const&, c10::Scalar const&, long, at::Tensor&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(long)#1}, function_traits<at::native::linspace_cuda_out(c10::Scalar const&, c10::Scalar const&, long, at::Tensor&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(long)#1}>::result_type*)",0,0.0,0,0,18
aten::meshgrid,0,0.0,0,9.918999999999642,1
aten::view,0,0.0,0,349.12199999999143,507
aten::flatten,0,0.0,0,13.3900000000001,2
aten::clone,0,0.0,0,69.9850000000306,26
aten::empty_like,0,0.0,0,83.83699999997793,62
aten::copy_,0,0.0,0,1992.2759999999992,676
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,0.0,0,0,24
aten::_unsafe_view,0,0.0,0,22.637999999977183,29
aten::stack,0,0.0,0,51.04100000001358,12
aten::cat,0,0.0,0,574.0160000000426,91
"void at::native::(anonymous namespace)::CatArrayBatchedCopy_alignedK_contig<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 2, 128, 1, 16>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",0,0.0,0,0,32
geo pruning,0,0.0,0,230.37000000000194,1
aten::select,0,0.0,0,2252.586000000065,1240
aten::detach,0,0.0,0,2.326000000000022,2
detach,0,0.0,0,5.259999999999991,2
aten::to,0,0.0,0,225.48600000002716,288
aten::_to_copy,0,0.0,0,515.1729999999527,237
aten::empty_strided,0,0.0,0,765.3210000000217,253
cudaStreamIsCapturing,0,0.0,0,136.26300000004971,406
cudaMemcpyAsync,0,0.0,0,3493.069000000007,1053
geo pruning,0,0.0,0,0,1
Memcpy DtoH (Device -> Pageable),0,0.0,0,0,3
cudaStreamSynchronize,0,0.0,0,47053.855999999956,828
aten::resolve_conj,0,0.0,0,0.5319999999999254,1
aten::resolve_neg,0,0.0,0,0.30999999999994543,1
aten::arange,0,0.0,0,23.189000000000306,4
aten::resize_,0,0.0,0,87.61899999999264,416
"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>::result_type*)",0,0.0,0,0,2
aten::lt,0,0.0,0,61.550000000005184,7
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1})",0,0.0,0,0,1
aten::slice,0,0.0,0,912.262000000037,498
