op,flops,gflops,self_cuda_time_us,self_cpu_time_us,count
aten::addmm,3285207187456,3285.207187456,0,4922.692999999953,266
aten::mm,3008771391488,3008.771391488,0,1733.5750000002445,117
aten::mul,121364032,0.121364032,0,3077.367000000442,512
aten::bmm,81920000,0.08192,0,37.751000000000204,2
aten::add,8322234,0.008322234,0,1216.2160000003887,188
Compute grid config,0,0.0,0,54.113,1
encode,0,0.0,0,82.31399999999849,1
Latents init ,0,0.0,0,203.22500000000002,1
aten::unsqueeze,0,0.0,0,1643.18999999965,804
aten::as_strided,0,0.0,0,2282.9259999995434,4049
aten::expand,0,0.0,0,833.3760000000763,284
aten::linspace,0,0.0,0,750.4839999996148,336
aten::empty,0,0.0,0,4313.1959999997725,1483
Unrecognized,0,0.0,0,631.6060000000205,2
cudaLaunchKernel,0,0.0,0,18312.066999999683,5211
aten::meshgrid,0,0.0,0,10.22700000000009,1
aten::view,0,0.0,0,2149.6380000003446,2411
aten::flatten,0,0.0,0,14.143999999999778,2
aten::clone,0,0.0,0,551.0220000004617,225
aten::empty_like,0,0.0,0,329.5370000002895,256
aten::copy_,0,0.0,0,2538.6629999991274,639
aten::_unsafe_view,0,0.0,0,196.0720000003871,283
aten::stack,0,0.0,0,425.12299999981747,111
aten::cat,0,0.0,0,3392.5440000002864,494
geo pruning,0,0.0,0,243.59500000000048,1
aten::select,0,0.0,0,1157.3969999991891,499
aten::detach,0,0.0,0,2.4149999999999636,2
detach,0,0.0,0,5.464000000000169,2
aten::to,0,0.0,0,389.8029999997518,532
aten::_to_copy,0,0.0,0,1118.7980000001862,360
aten::empty_strided,0,0.0,0,1590.4009999998225,447
cudaStreamIsCapturing,0,0.0,0,81.95499999995695,116
cudaMemcpyAsync,0,0.0,0,2414.8729999994275,421
cudaStreamSynchronize,0,0.0,0,455465.86199999996,336
aten::resolve_conj,0,0.0,0,0.6299999999998818,1
aten::resolve_neg,0,0.0,0,0.35799999999994725,1
aten::arange,0,0.0,0,24.374999999999545,4
aten::resize_,0,0.0,0,323.1260000002701,126
geo pruning,0,0.0,0,0,1
"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>::result_type*)",0,0.0,0,0,2
aten::lt,0,0.0,0,406.4290000003666,57
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1})",0,0.0,0,0,1
aten::slice,0,0.0,0,1203.5239999999915,568
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",0,0.0,0,0,1
